id,campaign_type,channel,topic,total_count,subject_length,subject_with_personalization,subject_with_deadline,subject_with_emoji,subject_with_bonuses,subject_with_discount,subject_with_saleout
381,transactional,mobile_push,order shipped,0.0,127.0,False,False,False,False,False,False
382,transactional,mobile_push,order pickup still pending,0.0,125.0,False,False,False,False,False,False
383,transactional,mobile_push,order shipped,0.0,127.0,False,False,False,False,False,False
123,transactional,email,order pickup still pending,0.0,88.0,False,False,False,False,False,False
233,transactional,email,order shipped,0.0,127.0,False,False,False,False,False,False
232,transactional,email,order shipped,0.0,127.0,False,False,False,False,False,False
59,transactional,email,order shipped,0.0,101.0,False,False,False,False,False,False
105,transactional,email,order ready for pickup,0.0,106.0,False,False,False,False,False,False
58,transactional,email,order created,0.0,74.0,False,False,False,False,False,False
179,transactional,email,profile updated,0.0,134.0,False,False,False,False,False,False
35,transactional,email,order reminder,0.0,88.0,False,False,False,False,False,False
57,transactional,email,order reminder,0.0,88.0,False,False,False,False,False,False
56,transactional,email,order reminder,0.0,88.0,False,False,False,False,False,False
237,transactional,email,wish list status,0.0,104.0,False,False,True,False,False,False
